"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.823635748E1,1.838665962E0,-3.580194712E0,7.046035767E0,8.114499782E0
4.824141732E1,1.989582539E0,-3.259197474E0,6.631614208E0,7.652392688E0
4.824645404E1,2.327348232E0,-2.959759951E0,6.262707233E0,7.307409298E0
4.825149076E1,2.686673164E0,-2.804052591E0,6.238752365E0,7.348670267E0
4.825652748E1,3.062766552E0,-2.681881905E0,6.463929176E0,7.639071272E0
4.826156420E1,3.455628633E0,-2.602830410E0,6.657964706E0,7.940062306E0
4.826660091E1,3.941915035E0,-2.626785517E0,6.717852116E0,8.219989863E0
4.827159638E1,4.514439583E0,-2.691463947E0,6.684315205E0,8.503188383E0
4.827663305E1,4.986352921E0,-2.734582901E0,6.636405468E0,8.739767538E0
4.828166977E1,5.419938564E0,-2.777702093E0,6.578913212E0,8.965124763E0
4.828670644E1,5.834360123E0,-2.892685890E0,6.538189888E0,9.227963844E0
4.829174315E1,6.037977695E0,-3.002878904E0,6.657964706E0,9.476441864E0
4.829677987E1,5.913411617E0,-3.127444983E0,6.883141518E0,9.598280379E0
4.830184284E1,5.470243931E0,-3.223264933E0,7.180183887E0,9.584782008E0
4.830687951E1,4.971980095E0,-3.182541370E0,7.434106827E0,9.492897342E0
4.831191623E1,4.792317390E0,-3.045998096E0,7.424524784E0,9.347083965E0
4.831695295E1,4.715661526E0,-2.902267933E0,7.343077660E0,9.196815334E0
4.832198966E1,4.617445946E0,-2.665113449E0,7.187370300E0,8.948850686E0
4.832702638E1,4.524021626E0,-2.363280535E0,7.086759090E0,8.733499926E0
4.833202680E1,4.533603668E0,-2.087797880E0,7.086759090E0,8.668022647E0
4.833706347E1,4.569536209E0,-1.855434418E0,7.058013439E0,8.610392079E0
4.834210018E1,4.691706657E0,-1.651817083E0,7.019685268E0,8.603289621E0
4.834713685E1,4.914488316E0,-1.354774952E0,6.830440521E0,8.523058623E0
4.835217357E1,5.086964130E0,-1.165530443E0,6.598077297E0,8.412507908E0
4.835721029E1,5.477430820E0,-9.882634282E-1,6.566935539E0,8.608342197E0
4.836224977E1,5.922993660E0,-8.852569461E-1,6.617241383E0,8.924876317E0
4.836728649E1,6.279922962E0,-8.660929799E-1,6.691501617E0,9.217577955E0
4.837232321E1,6.315855503E0,-1.124807000E0,6.662755966E0,9.249191240E0
4.837735987E1,6.021209240E0,-1.639839411E0,6.748993874E0,9.192004804E0
4.838239659E1,5.863106251E0,-1.754823446E0,7.144251347E0,9.407217843E0
4.838743331E1,6.308669090E0,-1.625466585E0,7.750312805E0,1.012466275E1
4.839251711E1,6.941081047E0,-1.948858976E0,8.689349174E0,1.129076820E1
4.839755378E1,7.602239132E0,-2.902267933E0,9.422371864E0,1.244983094E1
4.840259050E1,8.165181160E0,-4.008988857E0,9.812838554E0,1.338035783E1
4.840762722E1,9.226387978E0,-5.302558899E0,1.096986485E1,1.528336680E1
4.841266394E1,1.044569683E1,-6.507495403E0,1.229936790E1,1.739926808E1
4.841770060E1,1.159553719E1,-7.408203602E0,1.308509159E1,1.898835394E1
4.842270409E1,1.266632557E1,-7.947190762E0,1.352346802E1,2.016129539E1
4.842774076E1,1.325561905E1,-7.985518932E0,1.347076702E1,2.051685924E1
4.843277748E1,1.293222618E1,-7.448926449E0,1.203346729E1,1.917115840E1
4.843781414E1,1.192372036E1,-6.703926086E0,1.073031521E1,1.738555138E1
4.844285086E1,1.034269047E1,-6.493122101E0,9.863143921E0,1.569756315E1
4.844788758E1,9.480310440E0,-5.491803169E0,9.120539665E0,1.425554039E1
4.845292742E1,8.646677017E0,-4.344358921E0,8.502500534E0,1.288142047E1
4.845796409E1,7.681290627E0,-3.333458185E0,8.044960022E0,1.161187112E1
4.846300076E1,6.936290264E0,-2.363280535E0,7.652097225E0,1.059489544E1
4.846803748E1,6.502704620E0,-1.508086920E0,7.450875282E0,1.000375110E1
4.847307420E1,6.648829937E0,-4.492759109E-1,6.358527184E0,9.210844495E0
4.847811091E1,6.375742912E0,1.591810435E-1,6.253125191E0,8.931797744E0
4.848312810E1,5.994858742E0,6.933775544E-1,6.983752728E0,9.229946150E0
4.848816477E1,5.769681454E0,1.160500050E0,6.202819824E0,8.550494618E0
4.849320144E1,5.518154144E0,7.676380873E-1,5.431468964E0,7.780755008E0
4.849823815E1,5.812800407E0,1.917477965E0,8.480940819E0,1.045905003E1
4.850327487E1,5.352864742E0,2.516353130E0,8.955249786E0,1.073227342E1
4.850831159E1,4.967189312E0,1.728233576E0,5.584780693E0,7.671345146E0
4.851338044E1,4.519230843E0,1.589294553E0,5.508124828E0,7.299913952E0
4.851841711E1,5.048635960E0,1.251529098E0,6.190842152E0,8.085887501E0
4.852345383E1,6.243990421E0,9.353230596E-1,6.039925575E0,8.737445082E0
4.852849050E1,6.929103851E0,6.215125918E-1,7.089154720E0,9.932515932E0
4.853352722E1,7.494441509E0,2.597920895E-1,7.350264072E0,1.050050129E1
4.853856394E1,8.146017075E0,-8.276445419E-2,6.583704472E0,1.047423547E1
4.854362034E1,8.553252220E0,-3.510604501E-1,6.564540386E0,1.078770399E1
4.854865701E1,8.665841103E0,-5.067679286E-1,7.172997475E0,1.126079520E1
4.855369367E1,8.397544861E0,-5.762373805E-1,7.493994236E0,1.126990500E1
4.855873044E1,7.666917801E0,-5.091634393E-1,7.024476051E0,1.041077037E1
4.856376711E1,6.718299389E0,-3.606423736E-1,6.708270073E0,9.500868222E0
4.856880383E1,5.899038792E0,1.066004205E-2,6.866373062E0,9.052394784E0
4.857383315E1,5.388797283E0,4.370590746E-1,6.672337532E0,8.587796279E0
4.857886987E1,5.168411255E0,9.928150773E-1,6.679524422E0,8.503775819E0
4.858390654E1,5.266626835E0,1.637204528E0,7.223302841E0,9.088118662E0
4.858894326E1,6.150566101E0,2.204938173E0,8.083288193E0,1.039378486E1
4.859397992E1,6.174520969E0,2.595404625E0,8.869011879E0,1.111396446E1
4.859901670E1,5.918202400E0,2.870887041E0,8.981599808E0,1.113266577E1
4.860403065E1,5.199552536E0,3.084086418E0,8.334815025E0,1.029641089E1
4.860906732E1,4.696497440E0,3.235002995E0,7.920393467E0,9.759865022E0
4.861410404E1,3.745484114E0,3.158347130E0,8.758818626E0,1.003597088E1
4.861914076E1,3.180146217E0,3.306868076E0,9.446327209E0,1.050151438E1
4.862417748E1,3.417300701E0,3.496112585E0,9.247500420E0,1.046025866E1
4.862921414E1,3.733506680E0,3.567977428E0,8.902548790E0,1.029198280E1
4.863424550E1,4.001802444E0,3.452993393E0,8.885780334E0,1.033898826E1
4.863928222E1,4.449760914E0,3.266144514E0,9.271455765E0,1.079017906E1
4.864431894E1,5.364841938E0,3.194279432E0,9.604430199E0,1.145556762E1
4.864935560E1,6.085887432E0,3.084086418E0,1.003322506E1,1.213322793E1
4.865439232E1,6.447607994E0,2.892446518E0,1.007394791E1,1.230537777E1
4.865942904E1,6.603315830E0,2.593008995E0,9.616407394E0,1.195001116E1
4.866448321E1,7.391435146E0,2.521144152E0,8.492918015E0,1.153772672E1
4.866951987E1,8.502946854E0,2.650501013E0,7.585023403E0,1.169862560E1
4.867455659E1,9.125776291E0,2.882864475E0,6.966984272E0,1.183763365E1
4.867959331E1,9.760583878E0,3.115227938E0,6.375295639E0,1.206722989E1
4.868463003E1,1.019656467E1,3.287703991E0,6.032739162E0,1.229523772E1
4.868966675E1,1.036664581E1,3.493716955E0,5.912964344E0,1.243529456E1
4.869468336E1,1.041455555E1,3.771595001E0,6.071067333E0,1.263114226E1
4.869972003E1,1.025166130E1,4.272254467E0,6.289057732E0,1.276326623E1
4.870475675E1,9.796516418E0,4.897480011E0,6.461533546E0,1.271646414E1
4.870979347E1,9.231178284E0,5.498750687E0,6.701083660E0,1.266315260E1
4.871483013E1,8.828734398E0,5.958686829E0,7.022080898E0,1.275782583E1
4.871986685E1,8.543669701E0,6.133558273E0,7.513158321E0,1.292526120E1
4.872492841E1,8.457431793E0,6.193445683E0,8.248577118E0,1.333888850E1
4.872996508E1,8.778429031E0,6.116789818E0,8.995973587E0,1.397867929E1
4.873500180E1,8.891017914E0,5.953895569E0,9.479864120E0,1.429569501E1
4.874003852E1,8.795197487E0,5.877239704E0,9.453514099E0,1.418683806E1
4.874507524E1,8.886226654E0,5.985037327E0,9.350506783E0,1.422032605E1
4.875011196E1,9.137754440E0,6.097625732E0,9.494236946E0,1.451964638E1
4.875512675E1,9.535407066E0,6.203027725E0,9.714623451E0,1.495912597E1
4.876016341E1,9.774956703E0,6.325198174E0,9.925427437E0,1.529941242E1
4.876520013E1,9.489892960E0,6.478510380E0,1.000208282E1,1.523387101E1
4.877023685E1,9.446773529E0,6.713269234E0,1.009550762E1,1.536973611E1
4.877527352E1,9.173686981E0,6.842626095E0,1.014102268E1,1.529112179E1
4.878031024E1,8.857481003E0,6.768365860E0,1.013144016E1,1.506359273E1
4.878537550E1,8.474200249E0,6.710873604E0,9.709832191E0,1.453026963E1
4.879041216E1,7.690872669E0,6.696500778E0,9.285828590E0,1.379199977E1
4.879544888E1,6.553009987E0,6.588703156E0,8.969622612E0,1.291538149E1
4.880048560E1,5.252253532E0,6.382690430E0,8.598320007E0,1.192711244E1
4.880552227E1,4.025757313E0,6.107207775E0,8.320442200E0,1.107855889E1
4.881055904E1,3.045998096E0,5.767046928E0,8.095265388E0,1.039568451E1
4.881556373E1,2.444727659E0,5.470004559E0,8.052145958E0,1.003666766E1
4.882060039E1,2.080611467E0,5.331065655E0,8.155152321E0,9.962716219E0
4.882563711E1,1.788360476E0,5.240036964E0,8.313255310E0,9.988314895E0
4.883067383E1,1.500900507E0,5.060374260E0,8.440217018E0,9.954765356E0
4.883571050E1,1.390707493E0,4.765727520E0,8.622275352E0,9.949364722E0
4.884074722E1,1.373939037E0,4.521386623E0,8.536037445E0,9.756771020E0
4.884580753E1,1.472154498E0,4.195598602E0,8.260554314E0,9.381206962E0
4.885084420E1,1.615884542E0,3.853042126E0,8.030586243E0,9.052476560E0
4.885588091E1,1.747637033E0,3.450598001E0,7.635328770E0,8.559153415E0
4.886091763E1,1.946463466E0,2.993057489E0,7.060408592E0,7.911793896E0
4.886595435E1,2.226737022E0,2.636128187E0,6.274684906E0,7.160949676E0
4.887099102E1,2.598039627E0,2.377413988E0,5.508124828E0,6.537686617E0
4.887603045E1,2.804052591E0,2.178587675E0,4.806243420E0,5.975695022E0
4.888106711E1,2.976528645E0,1.922268987E0,4.080406666E0,5.404124294E0
4.888610383E1,3.115467548E0,1.658764005E0,3.424039841E0,4.917487661E0
4.889114055E1,3.091512680E0,1.558153033E0,2.710180759E0,4.396631810E0
4.889617722E1,3.180146217E0,1.665950537E0,1.993926287E0,4.106636482E0
4.890121394E1,3.434069157E0,1.809680462E0,1.256112218E0,4.079901010E0
4.890624998E1,3.654455185E0,1.816866994E0,4.679927230E-1,4.107927161E0
4.891128670E1,3.865259171E0,1.704278588E0,-2.027472407E-1,4.229172544E0
4.891632336E1,4.126368523E0,1.474310517E0,-9.166062474E-1,4.476681326E0
4.892136008E1,4.303635597E0,1.114985585E0,-1.570577741E0,4.714995933E0
4.892639680E1,4.416224003E0,8.658535480E-1,-2.270063639E0,5.040429122E0
4.893143347E1,4.425806046E0,8.754355311E-1,-3.077347279E0,5.461154896E0
4.893647758E1,4.224584103E0,9.353230596E-1,-3.922958851E0,5.840509071E0
4.894151425E1,3.788603067E0,1.035934091E0,-4.782943249E0,6.188959425E0
4.894655097E1,3.244824648E0,1.194037080E0,-5.779471397E0,6.734753238E0
4.895158768E1,2.883104086E0,1.318603039E0,-6.831095695E0,7.530927668E0
4.895662440E1,2.528570175E0,1.486288071E0,-7.760549545E0,8.296315363E0
4.896166107E1,2.013537645E0,1.783329964E0,-8.512736320E0,8.927557296E0
4.896666294E1,1.582347512E0,2.188169479E0,-9.133171082E0,9.524007734E0
4.897169961E1,1.383520961E0,2.516353130E0,-9.904521942E0,1.031240603E1
4.897673628E1,1.378730059E0,2.799021959E0,-1.073815536E1,1.118228068E1
4.898177300E1,1.527251005E0,2.945147514E0,-1.137535858E1,1.184926885E1
4.898680972E1,1.757218957E0,3.235002995E0,-1.201735306E1,1.256860523E1
4.899184644E1,2.071029663E0,3.699729919E0,-1.267851067E1,1.336868722E1
4.899691144E1,2.370467186E0,4.121338367E0,-1.303304482E1,1.387316841E1
4.900194815E1,2.770515680E0,4.447125912E0,-1.330373669E1,1.429832493E1
4.900698482E1,3.189728022E0,4.689071655E0,-1.357442760E1,1.471145277E1
4.901202154E1,3.462815046E0,4.681885242E0,-1.375169468E1,1.493386233E1
4.901705826E1,3.587381124E0,4.571691990E0,-1.388105202E1,1.504836457E1
4.902209492E1,3.551448584E0,4.535759449E0,-1.423079491E1,1.535257062E1
4.902713425E1,3.544262171E0,4.497431755E0,-1.469791698E1,1.577394847E1
4.903217091E1,3.628104687E0,4.432753086E0,-1.507880211E1,1.613018030E1
4.903720763E1,3.788603067E0,4.404006958E0,-1.531116486E1,1.637621934E1
4.904224435E1,3.997011662E0,4.408798218E0,-1.547166348E1,1.657666959E1
4.904728102E1,4.212606430E0,4.353701591E0,-1.555311108E1,1.669131614E1
4.905231779E1,4.370709419E0,4.317769051E0,-1.557706547E1,1.674488576E1
4.905735331E1,4.406641960E0,4.348910809E0,-1.548124599E1,1.667334688E1
4.906239003E1,4.442574501E0,4.363283634E0,-1.538542557E1,1.659777190E1
4.906742670E1,4.495275497E0,4.274650097E0,-1.527762794E1,1.648896755E1
4.907246341E1,4.476111412E0,4.262672424E0,-1.514827156E1,1.636080930E1
4.907750008E1,4.394664764E0,4.293814182E0,-1.500454140E1,1.621376518E1
4.908253685E1,4.243748188E0,4.281836510E0,-1.470989513E1,1.589731227E1
4.908754878E1,4.064085484E0,4.162061691E0,-1.421163082E1,1.535610624E1
4.909258545E1,3.987429619E0,3.821900606E0,-1.365826988E1,1.473278166E1
4.909762216E1,3.795789719E0,3.330822945E0,-1.314563370E1,1.408226141E1
4.910265883E1,3.271175146E0,2.729552507E0,-1.259466839E1,1.329574050E1
4.910769555E1,2.684277534E0,2.166610003E0,-1.216108322E1,1.264086587E1
4.911273227E1,2.200386524E0,1.778539062E0,-1.188320446E1,1.221537762E1
4.911778581E1,1.833875060E0,1.517429590E0,-1.162209511E1,1.186333785E1
4.912282248E1,1.687749505E0,1.380886078E0,-1.147357464E1,1.167896655E1
4.912785920E1,1.769196510E0,1.320998549E0,-1.139931393E1,1.161117787E1
4.913289591E1,2.008746624E0,1.313812017E0,-1.137535858E1,1.162583106E1
4.913793263E1,2.442332029E0,1.491079092E0,-1.142805958E1,1.178086789E1
4.914296930E1,3.091512680E0,1.761770487E0,-1.156939411E1,1.210422100E1
4.914801019E1,3.800580740E0,2.056416988E0,-1.167240047E1,1.244661390E1
4.915304685E1,4.591095448E0,2.327108622E0,-1.157418537E1,1.266709750E1
4.915808357E1,5.448684692E0,2.516353130E0,-1.127953911E1,1.277686192E1
4.916312029E1,6.148170471E0,2.506771088E0,-1.077648354E1,1.265766562E1
4.916815696E1,6.450003624E0,2.351063490E0,-1.025186920E1,1.233818740E1
4.917319373E1,6.452399254E0,2.089954138E0,-9.734441757E0,1.186426233E1
4.917822982E1,6.452399254E0,1.809680462E0,-9.226594925E0,1.140344042E1
4.918326649E1,6.272736549E0,1.414422989E0,-8.718749046E0,1.083348518E1
4.918830321E1,6.061932564E0,9.473005533E-1,-8.110292435E0,1.016962379E1
4.919333992E1,5.855919838E0,6.933775544E-1,-7.487462521E0,9.530722144E0
4.919837664E1,5.606787682E0,4.370590746E-1,-6.754439831E0,8.789172098E0
4.920341336E1,5.422334194E0,1.184575483E-1,-5.966320038E0,8.063046267E0
4.920844659E1,5.345678329E0,-9.474194795E-2,-5.209342480E0,7.464750626E0
4.921348326E1,5.295372486E0,-8.755541593E-2,-4.497878551E0,6.948348522E0
4.921851998E1,5.285790443E0,6.815206259E-2,-3.750482798E0,6.481538901E0
4.922355670E1,5.328909397E0,2.597920895E-1,-2.979131699E0,6.110645872E0
4.922859336E1,5.278604031E0,2.717695832E-1,-2.265272856E0,5.750563479E0
4.923363008E1,5.132478714E0,2.382325381E-1,-1.635256290E0,5.391952858E0
4.923867373E1,4.967189312E0,2.406280488E-1,-9.477477670E-1,5.062518874E0
4.924371045E1,4.765966892E0,2.765605450E-1,-2.626347542E-1,4.781203109E0
4.924874711E1,4.586304665E0,3.340525627E-1,2.859347463E-1,4.607335485E0
4.925378383E1,4.397059917E0,2.813515663E-1,6.692147255E-1,4.456584227E0
4.925882050E1,4.361127853E0,1.567855328E-1,1.047703743E0,4.487950645E0
4.926385722E1,4.286867142E0,-1.282789260E-1,1.486080289E0,4.538955827E0
4.926889008E1,4.047317028E0,-3.822019696E-1,1.905292749E0,4.489654099E0
4.927392680E1,3.755066156E0,-7.750639319E-1,2.171193361E0,4.406282623E0
4.927896347E1,3.673619032E0,-1.206254005E0,2.583219290E0,4.650112624E0
4.928400019E1,4.092831612E0,-1.464967966E0,3.558187723E0,5.617659799E0
4.928903685E1,4.588700294E0,-1.666189909E0,4.490037441E0,6.632706494E0
4.929407357E1,4.809086323E0,-1.975209475E0,4.868526459E0,7.122591776E0
4.929908086E1,4.646192074E0,-2.535756588E0,4.722400665E0,7.093534401E0
4.930411758E1,4.509648800E0,-3.254406691E0,4.878108025E0,7.397569405E0
4.930915425E1,4.600677490E0,-3.937124014E0,5.201500893E0,7.982655599E0
4.931419097E1,4.758780479E0,-4.557558060E0,5.589571953E0,8.640638966E0
4.931922768E1,4.885742188E0,-5.137269020E0,5.886613846E0,9.214891876E0
4.932426440E1,5.221112251E0,-5.549295425E0,6.495070934E0,1.001202474E1
4.932933873E1,5.853524208E0,-5.877478600E0,8.181503296E0,1.165098693E1
4.933437539E1,6.421257496E0,-5.767285824E0,9.963755608E0,1.318220617E1
4.933941211E1,6.902753353E0,-5.364841938E0,1.237841892E1,1.515436531E1
4.934444883E1,7.238122940E0,-4.955211163E0,1.414390278E1,1.664315256E1
4.934948555E1,7.209377289E0,-4.892928123E0,1.420139503E1,1.666119706E1
4.935452222E1,7.324361324E0,-4.967188835E0,1.390674782E1,1.648383659E1
4.935953394E1,7.839393616E0,-4.835436344E0,1.405526924E1,1.680440806E1
4.936457065E1,8.457431793E0,-4.524021149E0,1.465174866E1,1.751195759E1
4.936960737E1,9.022769928E0,-4.018570900E0,1.518115425E1,1.811150832E1
4.937464404E1,9.537802696E0,-3.558634996E0,1.521708679E1,1.830828484E1
4.937968076E1,9.949829102E0,-3.175354958E0,1.483859730E1,1.814568676E1
4.938471742E1,1.009834957E1,-2.923827410E0,1.446010876E1,1.787792427E1
4.938978518E1,9.923478127E0,-2.645949602E0,1.425409603E1,1.756860043E1
4.939482185E1,9.695905685E0,-2.384840012E0,1.410557461E1,1.728193519E1
4.939985857E1,9.446773529E0,-2.015933037E0,1.403850079E1,1.704068721E1
4.940489529E1,9.204828262E0,-1.647026062E0,1.395226288E1,1.679604708E1
4.940993201E1,9.006001472E0,-1.361961603E0,1.394028568E1,1.665216403E1
4.941496867E1,8.859875679E0,-1.163134933E0,1.399538136E1,1.660484806E1
4.941999894E1,8.759264946E0,-1.021800518E0,1.415348434E1,1.667602824E1
4.942503560E1,8.759264946E0,-8.708838820E-1,1.432596111E1,1.681417030E1
4.943007232E1,8.764056206E0,-7.055944800E-1,1.456311512E1,1.701149220E1
4.943510904E1,8.649071693E0,-6.049833894E-1,1.490327644E1,1.724181240E1
4.944014576E1,8.325679779E0,-5.019769073E-1,1.529374313E1,1.742031870E1
4.944518242E1,7.841789246E0,-4.372984767E-1,1.580877590E1,1.765226003E1
4.945023034E1,7.317174435E0,-4.852084517E-1,1.626871109E1,1.784509539E1
4.945526706E1,6.874007225E0,-4.133434892E-1,1.677655602E1,1.813492928E1
4.946030373E1,6.426048756E0,-3.654333949E-1,1.729158783E1,1.845065456E1
4.946534044E1,5.975694656E0,-3.558514714E-1,1.764133263E1,1.862933637E1
4.947037716E1,5.482221603E0,-4.971858859E-1,1.796711922E1,1.879146935E1
4.947541383E1,4.945629597E0,-7.654818892E-1,1.812761879E1,1.880573789E1
4.948045466E1,4.464134216E0,-9.882634282E-1,1.807731247E1,1.864656497E1
4.948549133E1,4.073667526E0,-1.024196029E0,1.778266716E1,1.827202769E1
4.949052805E1,3.786207676E0,-8.109964728E-1,1.725326157E1,1.768242400E1
4.949556477E1,3.498747587E0,-5.762373805E-1,1.664240837E1,1.701596429E1
4.950060149E1,3.132236242E0,-3.438739181E-1,1.589740849E1,1.620668842E1
4.950563815E1,2.969342232E0,-1.115104631E-1,1.519552708E1,1.548332881E1
4.951066909E1,3.165773153E0,6.815206259E-2,1.439543056E1,1.473957888E1
4.951570576E1,3.637686729E0,1.927180737E-1,1.350669956E1,1.398931156E1
4.952074248E1,4.193442822E0,3.460300565E-1,1.250777626E1,1.319655889E1
4.952577920E1,4.737221241E0,5.161105394E-1,1.144656944E1,1.239885427E1
4.953081591E1,5.106128216E0,7.364965677E-1,1.041650486E1,1.162405033E1
4.953585258E1,5.300163746E0,9.281365871E-1,9.436745644E0,1.086302636E1
4.954088029E1,5.324118614E0,1.119776607E0,8.543223381E0,1.012851442E1
4.954591696E1,5.223507404E0,1.342558026E0,7.776663303E0,9.463825008E0
4.955095367E1,5.029472351E0,1.529407024E0,7.125087261E0,8.854464775E0
4.955599039E1,4.679728985E0,1.641995549E0,6.509443760E0,8.183451034E0
4.956102706E1,4.174278736E0,1.723442554E0,5.982433796E0,7.495623478E0
4.956606378E1,3.654455185E0,1.764165998E0,5.556034565E0,6.880177647E0
4.957110237E1,3.084326029E0,1.843217492E0,5.211082935E0,6.329763276E0
4.957613904E1,2.566898108E0,2.058812618E0,5.057770729E0,6.033963875E0
4.958117576E1,2.193200111E0,2.188169479E0,5.005069733E0,5.886334634E0
4.958621248E1,2.073425055E0,2.248057127E0,5.021838188E0,5.879771347E0
4.959124914E1,2.075820446E0,2.173796654E0,5.108076096E0,5.926792034E0
4.959628586E1,1.941672564E0,1.960597038E0,5.385954380E0,6.051655780E0
4.960132149E1,1.587138534E0,1.673137069E0,5.706951141E0,6.155297532E0
4.960635815E1,1.131993532E0,1.531802535E0,5.980038166E0,6.276040538E0
4.961139487E1,4.852085412E-1,1.474310517E0,6.265102863E0,6.454497093E0
4.961643159E1,-1.783449799E-1,1.486288071E0,6.612450123E0,6.779775497E0
4.962146831E1,-8.802264929E-1,1.479101539E0,7.026871681E0,7.234601970E0
4.962650498E1,-1.493474483E0,1.522220492E0,7.400569916E0,7.701691784E0
4.963152711E1,-1.879150033E0,1.445564508E0,7.740730762E0,8.095663922E0
4.963656378E1,-2.013297796E0,1.335371494E0,8.006631851E0,8.363177545E0
4.964160050E1,-1.915082574E0,1.208410025E0,8.112033844E0,8.422166535E0
4.964663716E1,-1.711465001E0,1.162895560E0,8.109638214E0,8.369448638E0
4.965167388E1,-1.419214010E0,1.251529098E0,8.016213417E0,8.236514496E0
4.965671060E1,-1.138940454E0,1.402445555E0,7.927579403E0,8.130839691E0
4.966175925E1,-8.538759947E-1,1.613249540E0,7.831759930E0,8.041650446E0
4.966679591E1,-4.993419945E-1,1.859986067E0,7.735939980E0,7.972054814E0
4.967183263E1,-6.575647742E-2,2.085163116E0,7.628142357E0,7.908273197E0
4.967686935E1,5.067680478E-1,2.212124586E0,7.513158321E0,7.848430225E0
4.968190607E1,1.117620468E0,2.248057127E0,7.383801460E0,7.798933284E0
4.968694274E1,1.726077557E0,2.255243540E0,7.345473289E0,7.875369515E0
4.969199670E1,9.200037003E0,3.187093019E0,1.929901695E1,2.161597322E1
4.969703336E1,2.268430710E1,5.345438957E0,3.830491638E1,4.483768644E1
4.970207008E1,1.378262901E1,4.109360695E0,2.182147980E1,2.613474102E1
4.970710680E1,5.906225204E0,2.870887041E0,1.066084576E1,1.252114694E1
4.971214352E1,3.570612669E0,2.425323963E0,8.339606285E0,9.390447495E0
4.971718019E1,2.408795118E0,2.080372095E0,7.362241745E0,8.020775866E0
4.972220675E1,1.656607985E0,1.879150033E0,6.545376301E0,7.008388244E0
4.972724347E1,1.594324946E0,1.792912006E0,6.748993874E0,7.162773471E0
4.973228013E1,1.982396007E0,1.766561508E0,7.965907574E0,8.396803973E0
4.973731685E1,2.377653599E0,1.747397542E0,8.912130356E0,9.387901911E0
4.974235357E1,2.775306702E0,1.766561508E0,9.324156761E0,9.887515672E0
4.974739024E1,3.120258570E0,1.826449037E0,9.360089302E0,1.003410192E1
4.975244175E1,3.640082121E0,2.018089056E0,9.158866882E0,1.006020496E1
4.975747841E1,7.389039516E0,3.146369457E0,7.592209816E0,1.105166031E1
4.976251513E1,1.291545773E1,4.772913933E0,6.523816586E0,1.523646739E1
4.976755185E1,1.596253395E1,5.807770252E0,9.472678185E0,1.944901842E1
4.977258857E1,1.382335186E1,5.752673626E0,1.303478622E1,1.985154811E1
4.977762524E1,8.814361572E0,4.811242104E0,1.290542889E1,1.635209819E1
4.978262644E1,4.277285099E0,3.520067453E0,1.085009003E1,1.218238467E1
4.978766315E1,1.412266970E0,2.770276070E0,1.012425327E1,1.059100712E1
4.979269987E1,-1.210805535E0,2.480420589E0,1.249100780E1,1.279233412E1
4.979773659E1,-2.056416988E0,2.446883678E0,1.421097660E1,1.456598594E1
4.980277326E1,1.163135052E0,2.810999393E0,1.108964062E1,1.149933606E1
4.980780998E1,3.474792719E0,3.630260468E0,7.692820549E0,9.188713920E0
4.981283201E1,3.263988733E0,4.111756325E0,7.249653339E0,8.950845550E0
4.981786867E1,2.578875542E0,4.253090858E0,8.231808662E0,9.617798852E0
4.982290534E1,2.751351595E0,4.181225777E0,8.878593445E0,1.019225226E1
4.982794211E1,3.340644598E0,4.183620930E0,9.137308121E0,1.059023088E1
4.983297878E1,3.635291100E0,4.209971428E0,9.170845032E0,1.072583793E1
4.983801544E1,3.630500078E0,4.035099983E0,8.598320007E0,1.016826778E1
4.984306706E1,3.798185110E0,4.140501976E0,7.740730762E0,9.564981938E0
4.984810373E1,3.465210676E0,4.667511940E0,7.534717560E0,9.516581395E0
4.985314039E1,2.806448221E0,5.374184608E0,8.124011040E0,1.013694072E1
4.985817716E1,2.598039627E0,6.013783455E0,8.768401146E0,1.094533051E1
4.986321383E1,2.399213076E0,6.571934700E0,9.374462128E0,1.169731120E1
4.986825050E1,2.200386524E0,6.732433319E0,9.786488533E0,1.208067536E1
4.987330352E1,2.883104086E0,6.464137077E0,9.676295280E0,1.198866330E1
4.987834019E1,3.795789719E0,5.968268871E0,8.861824989E0,1.133843883E1
4.988337690E1,4.054503441E0,5.695181847E0,7.961116314E0,1.059497368E1
4.988841362E1,4.068876266E0,5.683204174E0,7.381405830E0,1.016561438E1
4.989345034E1,3.927542210E0,5.872448921E0,7.237675667E0,1.011410862E1
4.989848701E1,3.687992096E0,6.147931099E0,7.204138756E0,1.016356029E1
4.990352732E1,3.721529007E0,6.322802544E0,7.398174286E0,1.041924148E1
4.990856399E1,3.242429018E0,6.641404152E0,7.668865681E0,1.065049745E1
4.991360071E1,3.129840612E0,6.928864479E0,7.644910812E0,1.078191665E1
4.991863742E1,3.218474150E0,7.120504379E0,7.419733524E0,1.077555586E1
4.992367409E1,3.278361559E0,7.166018963E0,6.957402229E0,1.051213242E1
4.992871076E1,3.491561174E0,7.156436920E0,6.566935539E0,1.032134832E1
4.993375711E1,3.623313665E0,7.319330692E0,6.253125191E0,1.028603803E1
4.993879378E1,3.549053192E0,7.448687553E0,5.872240543E0,1.012728660E1
4.994383050E1,3.448442221E0,7.566067219E0,5.486565113E0,9.961903616E0
4.994886716E1,3.575403690E0,7.762498379E0,5.316484928E0,1.006503376E1
