"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.941378333E0,1.953530163E-1,6.815206259E-2,9.906263351E0,9.908423744E0
4.946415468E0,2.073305249E-1,8.012955636E-2,9.865539551E0,9.868043237E0
4.951452552E0,2.001440227E-1,7.294308394E-2,9.915844917E0,9.918132826E0
4.956489687E0,2.073305249E-1,1.064800546E-1,9.925427437E0,9.928163665E0
4.961533645E0,1.761890203E-1,5.857007578E-2,9.911054611E0,9.912793579E0
4.966570781E0,2.001440227E-1,8.492057770E-2,9.954173088E0,9.956547143E0
4.971607812E0,2.097260207E-1,9.929358214E-2,9.882308006E0,9.885031904E0
4.976644948E0,1.929575205E-1,8.492057770E-2,9.913449287E0,9.915690641E0
4.981682031E0,2.049350291E-1,8.731608838E-2,9.894286156E0,9.896793470E0
4.986719114E0,2.073305249E-1,1.040845439E-1,9.877516747E0,9.880240717E0
4.991738333E0,2.049350291E-1,5.857007578E-2,9.884703636E0,9.887001304E0
4.996775468E0,2.408675253E-1,6.575655192E-2,9.877516747E0,9.880671949E0
5.001812552E0,2.073305249E-1,1.064800546E-1,9.899076462E0,9.901819971E0
5.006849635E0,2.073305249E-1,7.773404568E-2,9.932613373E0,9.935081124E0
5.011886718E0,2.264945209E-1,8.012955636E-2,9.939800262E0,9.942703343E0
5.016923802E0,2.145170271E-1,6.336104125E-2,9.923031807E0,9.925552499E0
5.021995885E0,2.288900167E-1,8.252506703E-2,9.891890526E0,9.894882475E0
5.027032968E0,2.360765189E-1,7.294308394E-2,9.923031807E0,9.926107649E0
5.032070052E0,2.145170271E-1,7.054757327E-2,9.908658981E0,9.911231877E0
5.037107187E0,1.977485269E-1,6.096558645E-2,9.899076462E0,9.901239118E0
5.042144218E0,2.217035294E-1,7.054757327E-2,9.915844917E0,9.918573982E0
5.047181354E0,1.977485269E-1,6.575655192E-2,9.894286156E0,9.896480533E0
5.052215729E0,2.073305249E-1,5.377905443E-2,9.918240547E0,9.920553094E0
5.057252864E0,2.217035294E-1,7.294308394E-2,9.918240547E0,9.920986277E0
5.062290000E0,1.905620247E-1,8.971153945E-2,9.906263351E0,9.908502189E0
5.067327083E0,2.145170271E-1,8.971153945E-2,9.896680832E0,9.899411963E0
5.072364166E0,2.384720147E-1,7.054757327E-2,9.913449287E0,9.916568088E0
5.077401250E0,2.121215165E-1,8.971153945E-2,9.899076462E0,9.901755324E0
5.082412031E0,1.857710183E-1,7.533853501E-2,9.918240547E0,9.920266242E0
5.087449166E0,1.977485269E-1,5.377905443E-2,9.899076462E0,9.901197476E0
5.092486250E0,2.240990251E-1,8.492057770E-2,9.889494896E0,9.892398151E0
5.097523333E0,2.097260207E-1,8.971153945E-2,9.906263351E0,9.908889279E0
5.102560416E0,2.001440227E-1,6.575655192E-2,9.899076462E0,9.901317910E0
5.107597500E0,2.121215165E-1,1.232485697E-1,9.939800262E0,9.942827314E0
5.112658437E0,2.288900167E-1,8.731608838E-2,9.915844917E0,9.918870660E0
5.117695573E0,1.857710183E-1,8.252506703E-2,9.877516747E0,9.879608208E0
5.122732656E0,2.288900167E-1,9.689807147E-2,9.894286156E0,9.897407661E0
5.127769843E0,2.240990251E-1,7.294308394E-2,9.875122070E0,9.877933841E0
5.132806927E0,2.025395185E-1,8.731608838E-2,9.889494896E0,9.891954087E0
5.137844010E0,2.145170271E-1,9.689807147E-2,9.925427437E0,9.928218198E0
5.142882031E0,2.145170271E-1,1.016890332E-1,9.911054611E0,9.913897403E0
5.147919166E0,1.929575205E-1,5.138354376E-2,9.906263351E0,9.908275655E0
5.152956302E0,2.001440227E-1,4.180156067E-2,9.877516747E0,9.879632689E0
5.157993385E0,2.025395185E-1,5.138354376E-2,9.891890526E0,9.894097266E0
5.163030520E0,1.977485269E-1,7.533853501E-2,9.889494896E0,9.891758674E0
5.168067656E0,2.169125229E-1,7.294308394E-2,9.896680832E0,9.899326403E0
5.173116145E0,2.025395185E-1,7.054757327E-2,9.887099266E0,9.889425217E0
5.178153281E0,1.977485269E-1,5.617456511E-2,9.920636177E0,9.922765855E0
5.183190364E0,2.097260207E-1,8.252506703E-2,9.911054611E0,9.913616842E0
5.188227500E0,2.001440227E-1,7.773404568E-2,9.875122070E0,9.877455954E0
5.193264635E0,2.073305249E-1,4.659258202E-2,9.884703636E0,9.886987549E0
5.198301770E0,1.977485269E-1,5.617456511E-2,9.920636177E0,9.922765855E0
5.203311718E0,2.073305249E-1,1.160620376E-1,9.879912376E0,9.882769091E0
5.208348854E0,2.001440227E-1,8.252506703E-2,9.889494896E0,9.891864198E0
5.213385937E0,2.288900167E-1,6.336104125E-2,9.920636177E0,9.923478595E0
5.218423073E0,2.097260207E-1,9.929358214E-2,9.918240547E0,9.920954580E0
5.223460156E0,1.905620247E-1,9.450256079E-2,9.877516747E0,9.879806764E0
5.228497291E0,2.145170271E-1,1.016890332E-1,9.891890526E0,9.894738824E0
5.233550729E0,2.336810231E-1,8.731608838E-2,9.913449287E0,9.916587502E0
5.238587864E0,2.240990251E-1,7.294308394E-2,9.877516747E0,9.880327836E0
5.243624948E0,2.217035294E-1,7.773404568E-2,9.891890526E0,9.894680046E0
5.248662083E0,2.193080187E-1,7.533853501E-2,9.903867722E0,9.906582042E0
5.253699218E0,2.145170271E-1,9.210705012E-2,9.913449287E0,9.916197761E0
5.258736302E0,2.073305249E-1,8.492057770E-2,9.899076462E0,9.901611598E0
5.263779791E0,2.121215165E-1,1.088755652E-1,9.877516747E0,9.880394046E0
5.268816927E0,1.881665289E-1,8.492057770E-2,9.906263351E0,9.908414189E0
5.273854062E0,1.881665289E-1,6.096558645E-2,9.956568718E0,9.958533229E0
5.278891198E0,2.025395185E-1,4.659258202E-2,9.870330811E0,9.872518596E0
5.283928281E0,2.001440227E-1,6.815206259E-2,9.872726440E0,9.874990111E0
5.288965364E0,2.121215165E-1,5.617456511E-2,9.920636177E0,9.923062696E0
5.294010260E0,1.953530163E-1,4.659258202E-2,9.944591522E0,9.946619235E0
5.299047343E0,2.073305249E-1,6.575655192E-2,9.891890526E0,9.894281583E0
5.304084479E0,2.145170271E-1,6.575655192E-2,9.903867722E0,9.906408902E0
5.309121614E0,2.217035294E-1,7.533853501E-2,9.906263351E0,9.909030323E0
5.314158698E0,1.785845160E-1,7.533853501E-2,9.908658981E0,9.910554532E0
5.319195833E0,2.264945209E-1,5.857007578E-2,9.930217743E0,9.932973102E0
5.324223698E0,2.121215165E-1,4.180156067E-2,9.937404633E0,9.939756221E0
5.329260833E0,1.833755225E-1,8.252506703E-2,9.906263351E0,9.908304121E0
5.334297916E0,2.073305249E-1,8.012955636E-2,9.903867722E0,9.906361721E0
5.339335104E0,2.073305249E-1,9.689807147E-2,9.920636177E0,9.923275535E0
5.344372187E0,1.977485269E-1,1.016890332E-1,9.894286156E0,9.896784512E0
5.349409323E0,2.217035294E-1,8.971153945E-2,9.863143921E0,9.866043210E0
5.354421718E0,2.217035294E-1,1.088755652E-1,9.882308006E0,9.885394169E0
5.359458802E0,2.169125229E-1,1.112710759E-1,9.915844917E0,9.918841299E0
5.364495937E0,2.073305249E-1,7.294308394E-2,9.896680832E0,9.899121079E0
5.369533020E0,2.097260207E-1,7.533853501E-2,9.872726440E0,9.875241175E0
5.374570156E0,2.193080187E-1,9.689807147E-2,9.939800262E0,9.942691512E0
5.379607291E0,2.240990251E-1,9.689807147E-2,9.918240547E0,9.921245142E0
5.384663854E0,2.145170271E-1,4.898803309E-2,9.903867722E0,9.906311787E0
5.389700989E0,2.073305249E-1,8.731608838E-2,9.906263351E0,9.908817469E0
5.394738073E0,2.073305249E-1,6.815206259E-2,9.908658981E0,9.911062176E0
5.399775208E0,2.097260207E-1,9.689807147E-2,9.915844917E0,9.918535913E0
5.404812343E0,2.169125229E-1,7.773404568E-2,9.906263351E0,9.908942790E0
5.409849479E0,1.977485269E-1,3.701053932E-2,9.903867722E0,9.905910867E0
5.414883854E0,2.049350291E-1,5.857007578E-2,9.949381828E0,9.951664564E0
5.419920937E0,1.857710183E-1,8.012955636E-2,9.918240547E0,9.920303784E0
5.424958073E0,2.097260207E-1,8.012955636E-2,9.875122070E0,9.877673899E0
5.429995156E0,1.953530163E-1,9.210705012E-2,9.884703636E0,9.887062885E0
5.435032291E0,1.929575205E-1,6.336104125E-2,9.903867722E0,9.905949882E0
5.440069375E0,1.905620247E-1,7.533853501E-2,9.925427437E0,9.927542475E0
5.445158073E0,2.073305249E-1,6.815206259E-2,9.863143921E0,9.865558203E0
5.450195208E0,1.857710183E-1,8.731608838E-2,9.875122070E0,9.877255230E0
5.455232291E0,1.929575205E-1,1.016890332E-1,9.927823067E0,9.930218734E0
5.460269427E0,2.193080187E-1,1.112710759E-1,9.911054611E0,9.914105142E0
5.465306510E0,1.953530163E-1,8.971153945E-2,9.937404633E0,9.939729463E0
5.470343645E0,1.857710183E-1,8.252506703E-2,9.889494896E0,9.891583824E0
5.475344323E0,2.264945209E-1,8.492057770E-2,9.899076462E0,9.902031411E0
5.480381458E0,2.193080187E-1,8.492057770E-2,9.930217743E0,9.933002161E0
5.485418541E0,2.145170271E-1,8.492057770E-2,9.920636177E0,9.923318559E0
5.490455677E0,2.312855273E-1,9.210705012E-2,9.901472092E0,9.904601268E0
5.495492812E0,1.977485269E-1,9.450256079E-2,9.906263351E0,9.908687542E0
5.500529895E0,1.857710183E-1,8.492057770E-2,9.923031807E0,9.925133884E0
5.505561510E0,2.025395185E-1,4.898803309E-2,9.930217743E0,9.932403863E0
5.510598645E0,2.145170271E-1,7.294308394E-2,9.915844917E0,9.918433277E0
5.515635781E0,2.145170271E-1,8.492057770E-2,9.891890526E0,9.894580700E0
5.520672864E0,2.145170271E-1,7.533853501E-2,9.908658981E0,9.911267137E0
5.525710000E0,1.977485269E-1,8.731608838E-2,9.908658981E0,9.911016668E0
5.530747083E0,1.953530163E-1,5.857007578E-2,9.946987152E0,9.949077679E0
5.535785833E0,2.217035294E-1,7.773404568E-2,9.894286156E0,9.897075001E0
5.540822916E0,2.001440227E-1,1.016890332E-1,9.875122070E0,9.877673521E0
5.545860052E0,2.097260207E-1,6.096558645E-2,9.918240547E0,9.920645007E0
5.550897187E0,2.049350291E-1,6.096558645E-2,9.899076462E0,9.901385255E0
5.555934323E0,1.809800267E-1,7.054757327E-2,9.896680832E0,9.898586880E0
5.560971406E0,2.193080187E-1,1.040845439E-1,9.918240547E0,9.921210871E0
5.566001302E0,1.953530163E-1,1.208530590E-1,9.911054611E0,9.913716345E0
5.571038385E0,1.929575205E-1,1.016890332E-1,9.915844917E0,9.918243478E0
5.576075520E0,2.025395185E-1,8.492057770E-2,9.887099266E0,9.889538192E0
5.581112656E0,2.240990251E-1,1.232485697E-1,9.887099266E0,9.890406588E0
5.586149739E0,2.121215165E-1,1.280395836E-1,9.925427437E0,9.928519501E0
5.591186875E0,2.121215165E-1,6.815206259E-2,9.913449287E0,9.915952653E0
5.596201927E0,2.097260207E-1,8.012955636E-2,9.877516747E0,9.880067957E0
5.601239062E0,2.121215165E-1,9.689807147E-2,9.908658981E0,9.911402907E0
5.606276145E0,1.953530163E-1,6.815206259E-2,9.906263351E0,9.908423744E0
5.611313281E0,1.953530163E-1,8.252506703E-2,9.879912376E0,9.882188106E0
5.616350364E0,2.097260207E-1,9.450256079E-2,9.894286156E0,9.896959850E0
5.621387500E0,1.953530163E-1,4.419707134E-2,9.906263351E0,9.908287933E0
5.626430625E0,2.240990251E-1,4.180156067E-2,9.899076462E0,9.901700992E0
5.631467760E0,2.432630211E-1,6.096558645E-2,9.894286156E0,9.897463929E0
5.636504843E0,2.169125229E-1,7.773404568E-2,9.899076462E0,9.901757845E0
5.641541979E0,2.193080187E-1,6.096558645E-2,9.903867722E0,9.906483163E0
5.646579114E0,2.097260207E-1,5.857007578E-2,9.884703636E0,9.887101771E0
5.651616198E0,2.073305249E-1,9.450256079E-2,9.899076462E0,9.901698414E0
5.656660625E0,2.193080187E-1,9.210705012E-2,9.942195892E0,9.945040919E0
5.661697708E0,2.001440227E-1,7.533853501E-2,9.937404633E0,9.939705446E0
5.666734843E0,2.073305249E-1,7.773404568E-2,9.887099266E0,9.889578374E0
5.671771979E0,1.929575205E-1,9.210705012E-2,9.942195892E0,9.944494732E0
5.676809114E0,1.929575205E-1,4.180156067E-2,9.908658981E0,9.910625751E0
5.681846198E0,1.905620247E-1,7.054757327E-2,9.911054611E0,9.913137463E0
5.686909010E0,2.193080187E-1,1.088755652E-1,9.894286156E0,9.897315213E0
5.691946093E0,2.169125229E-1,1.088755652E-1,9.891890526E0,9.894867513E0
5.696983229E0,2.217035294E-1,7.773404568E-2,9.937404633E0,9.940181380E0
5.702020312E0,1.809800267E-1,9.929358214E-2,9.908658981E0,9.910809038E0
5.707057448E0,2.217035294E-1,7.294308394E-2,9.872726440E0,9.875484824E0
5.712094583E0,2.049350291E-1,7.054757327E-2,9.908658981E0,9.911029116E0
5.717142187E0,1.977485269E-1,1.088755652E-1,9.901472092E0,9.904045030E0
5.722179270E0,2.025395185E-1,8.731608838E-2,9.915844917E0,9.918297575E0
5.727216354E0,1.977485269E-1,5.857007578E-2,9.901472092E0,9.903619768E0
5.732253541E0,2.193080187E-1,8.971153945E-2,9.920636177E0,9.923465439E0
5.737290625E0,2.001440227E-1,7.294308394E-2,9.918240547E0,9.920527903E0
5.742327760E0,2.169125229E-1,7.054757327E-2,9.872726440E0,9.875361025E0
5.747321145E0,2.240990251E-1,2.503304742E-2,9.891890526E0,9.894460329E0
5.752358281E0,1.881665289E-1,8.252506703E-2,9.867935181E0,9.870074050E0
5.757395364E0,1.905620247E-1,8.971153945E-2,9.882308006E0,9.884552270E0
5.762432500E0,2.312855273E-1,8.252506703E-2,9.908658981E0,9.911701478E0
5.767469583E0,2.073305249E-1,8.012955636E-2,9.911054611E0,9.913546802E0
5.772506718E0,2.169125229E-1,7.533853501E-2,9.901472092E0,9.904134315E0
5.777563645E0,1.905620247E-1,8.731608838E-2,9.882308006E0,9.884530819E0
5.782600781E0,2.145170271E-1,6.575655192E-2,9.903867722E0,9.906408902E0
5.787637864E0,2.193080187E-1,5.138354376E-2,9.906263351E0,9.908823839E0
5.792675000E0,1.953530163E-1,8.492057770E-2,9.930217743E0,9.932502138E0
5.797712135E0,2.240990251E-1,9.210705012E-2,9.879912376E0,9.882882811E0
5.802749218E0,2.049350291E-1,9.210705012E-2,9.870330811E0,9.872887743E0
5.807786250E0,1.761890203E-1,6.096558645E-2,9.899076462E0,9.900831994E0
5.812823385E0,2.145170271E-1,9.210705012E-2,9.899076462E0,9.901828925E0
5.817860468E0,2.001440227E-1,7.294308394E-2,9.906263351E0,9.908553472E0
5.822897656E0,2.121215165E-1,5.617456511E-2,9.901472092E0,9.903903306E0
5.827934739E0,1.977485269E-1,7.533853501E-2,9.925427437E0,9.927683022E0
5.832971823E0,1.953530163E-1,7.294308394E-2,9.901472092E0,9.903667658E0
5.838023385E0,2.073305249E-1,8.731608838E-2,9.896680832E0,9.899237422E0
5.843060468E0,2.049350291E-1,1.088755652E-1,9.903867722E0,9.906586097E0
5.848097552E0,1.977485269E-1,7.294308394E-2,9.896680832E0,9.898925026E0
5.853134739E0,1.857710183E-1,6.575655192E-2,9.901472092E0,9.903432959E0
5.858171823E0,2.193080187E-1,4.180156067E-2,9.932613373E0,9.935122133E0
5.863208906E0,2.073305249E-1,4.180156067E-2,9.903867722E0,9.906125840E0
5.868232239E0,2.217035294E-1,6.096558645E-2,9.911054611E0,9.913721439E0
5.873269375E0,1.905620247E-1,6.815206259E-2,9.879912376E0,9.881984980E0
5.878306458E0,1.833755225E-1,5.377905443E-2,9.891890526E0,9.893736248E0
5.883343645E0,1.785845160E-1,6.815206259E-2,9.884703636E0,9.886551629E0
5.888380729E0,1.977485269E-1,7.533853501E-2,9.887099266E0,9.889363593E0
5.893417864E0,2.097260207E-1,6.575655192E-2,9.896680832E0,9.899121194E0
5.898435625E0,1.881665289E-1,8.012955636E-2,9.867935181E0,9.870054312E0
5.903472708E0,2.001440227E-1,9.210705012E-2,9.894286156E0,9.896738850E0
5.908509843E0,2.145170271E-1,9.450256079E-2,9.889494896E0,9.892272620E0
5.913546927E0,2.264945209E-1,7.533853501E-2,9.920636177E0,9.923507335E0
5.918584062E0,1.905620247E-1,7.773404568E-2,9.872726440E0,9.874871333E0
5.923621198E0,1.977485269E-1,9.450256079E-2,9.906263351E0,9.908687542E0
5.928678437E0,2.552405298E-1,8.252506703E-2,9.875122070E0,9.878764802E0
5.933715573E0,2.049350291E-1,8.012955636E-2,9.870330811E0,9.872783266E0
5.938752656E0,1.857710183E-1,9.450256079E-2,9.908658981E0,9.910850842E0
5.943789791E0,2.288900167E-1,9.450256079E-2,9.908658981E0,9.911752831E0
5.948826927E0,2.121215165E-1,9.929358214E-2,9.920636177E0,9.923400471E0
5.953864062E0,1.953530163E-1,8.012955636E-2,9.908658981E0,9.910908453E0
5.958904218E0,2.169125229E-1,8.012955636E-2,9.891890526E0,9.894592966E0
5.963941302E0,2.504495382E-1,6.815206259E-2,9.879912376E0,9.883321215E0
5.968978437E0,2.049350291E-1,5.617456511E-2,9.899076462E0,9.901356914E0
5.974015520E0,1.953530163E-1,4.659258202E-2,9.896680832E0,9.898718359E0
5.979052656E0,2.264945209E-1,7.533853501E-2,9.879912376E0,9.882795365E0
5.984089791E0,2.001440227E-1,6.096558645E-2,9.901472092E0,9.903682346E0
5.989142604E0,1.905620247E-1,8.492057770E-2,9.891890526E0,9.894090335E0
5.994179739E0,1.953530163E-1,8.731608838E-2,9.875122070E0,9.877440094E0
5.999216823E0,1.905620247E-1,9.689807147E-2,9.913449287E0,9.915754126E0
6.004253958E0,2.025395185E-1,6.815206259E-2,9.889494896E0,9.891803489E0
6.009291093E0,2.145170271E-1,5.857007578E-2,9.872726440E0,9.875230396E0
6.014328229E0,1.857710183E-1,6.096558645E-2,9.927823067E0,9.929748160E0
6.019327291E0,1.785845160E-1,8.012955636E-2,9.901472092E0,9.903406624E0
6.024364427E0,2.193080187E-1,1.016890332E-1,9.887099266E0,9.890054022E0
6.029401510E0,2.049350291E-1,8.012955636E-2,9.920636177E0,9.923076200E0
6.034438645E0,1.977485269E-1,8.971153945E-2,9.875122070E0,9.877509228E0
6.039475729E0,2.049350291E-1,7.533853501E-2,9.891890526E0,9.894299997E0
6.044512864E0,2.217035294E-1,1.016890332E-1,9.872726440E0,9.875738984E0
6.049547083E0,2.097260207E-1,7.054757327E-2,9.923031807E0,9.925498587E0
6.054584218E0,2.025395185E-1,5.617456511E-2,9.891890526E0,9.894123307E0
6.059621302E0,2.145170271E-1,9.689807147E-2,9.908658981E0,9.911454464E0
6.064658385E0,2.025395185E-1,1.016890332E-1,9.887099266E0,9.889696396E0
6.069695520E0,1.977485269E-1,9.929358214E-2,9.908658981E0,9.911129426E0
6.074732656E0,2.049350291E-1,9.929358214E-2,9.935009003E0,9.937618501E0
6.079791927E0,1.905620247E-1,1.088755652E-1,9.903867722E0,9.906299189E0
6.084829062E0,2.264945209E-1,8.252506703E-2,9.884703636E0,9.887642597E0
6.089866198E0,2.097260207E-1,7.054757327E-2,9.872726440E0,9.875205787E0
6.094903333E0,1.929575205E-1,7.533853501E-2,9.875122070E0,9.877294387E0
6.099940416E0,1.929575205E-1,5.857007578E-2,9.889494896E0,9.891550554E0
6.104977500E0,1.809800267E-1,8.731608838E-2,9.903867722E0,9.905906002E0
6.110010468E0,2.169125229E-1,8.971153945E-2,9.891890526E0,9.894675203E0
6.115047552E0,2.025395185E-1,5.857007578E-2,9.865539551E0,9.867792222E0
6.120084687E0,2.025395185E-1,8.252506703E-2,9.911054611E0,9.913467413E0
6.125121770E0,2.145170271E-1,6.575655192E-2,9.925427437E0,9.927963098E0
6.130158906E0,1.953530163E-1,9.210705012E-2,9.915844917E0,9.918196758E0
6.135195989E0,1.977485269E-1,8.731608838E-2,9.889494896E0,9.891857150E0
6.140251875E0,2.001440227E-1,6.336104125E-2,9.877516747E0,9.879747432E0
6.145288958E0,1.881665289E-1,5.377905443E-2,9.901472092E0,9.903405900E0
6.150326145E0,2.025395185E-1,6.336104125E-2,9.891890526E0,9.894166718E0
6.155363281E0,2.049350291E-1,5.377905443E-2,9.891890526E0,9.894159324E0
6.160400364E0,1.905620247E-1,7.294308394E-2,9.899076462E0,9.901179191E0
6.165437500E0,1.929575205E-1,1.232485697E-1,9.894286156E0,9.896934947E0
6.170458177E0,1.977485269E-1,7.533853501E-2,9.891890526E0,9.894153756E0
6.175495260E0,1.833755225E-1,7.054757327E-2,9.906263351E0,9.908211601E0
6.180532395E0,2.169125229E-1,7.294308394E-2,9.889494896E0,9.892142388E0
6.185569583E0,2.193080187E-1,6.096558645E-2,9.923031807E0,9.925642198E0
6.190606718E0,1.857710183E-1,5.377905443E-2,9.884703636E0,9.886595422E0
6.195643854E0,2.097260207E-1,5.617456511E-2,9.887099266E0,9.889482923E0
6.200658385E0,2.049350291E-1,6.575655192E-2,9.911054611E0,9.913391236E0
6.205695468E0,1.857710183E-1,4.898803309E-2,9.927823067E0,9.929681845E0
6.210732656E0,1.881665289E-1,2.982406877E-2,9.877516747E0,9.879353886E0
6.215769791E0,2.073305249E-1,7.054757327E-2,9.894286156E0,9.896709627E0
6.220806927E0,1.953530163E-1,1.016890332E-1,9.927823067E0,9.930265571E0
6.225844062E0,2.049350291E-1,8.492057770E-2,9.911054611E0,9.913536875E0
6.230914114E0,2.217035294E-1,7.294308394E-2,9.896680832E0,9.899432541E0
6.235951198E0,2.145170271E-1,4.180156067E-2,9.908658981E0,9.911068950E0
6.240988385E0,2.025395185E-1,7.533853501E-2,9.889494896E0,9.891855612E0
6.246025520E0,1.833755225E-1,8.492057770E-2,9.901472092E0,9.903534100E0
6.251062656E0,2.145170271E-1,8.971153945E-2,9.920636177E0,9.923360715E0
6.256099739E0,2.145170271E-1,8.012955636E-2,9.930217743E0,9.932857732E0
6.261157916E0,2.121215165E-1,9.210705012E-2,9.906263351E0,9.908962248E0
6.266195052E0,2.169125229E-1,8.731608838E-2,9.913449287E0,9.916206529E0
6.271232187E0,2.169125229E-1,5.138354376E-2,9.927823067E0,9.930325380E0
6.276269323E0,2.097260207E-1,9.210705012E-2,9.911054611E0,9.913701237E0
6.281306458E0,1.642115265E-1,1.064800546E-1,9.913449287E0,9.915380991E0
6.286343593E0,2.288900167E-1,5.857007578E-2,9.930217743E0,9.933028013E0
6.291326458E0,2.097260207E-1,5.857007578E-2,9.889494896E0,9.891891869E0
6.296363593E0,1.905620247E-1,8.012955636E-2,9.879912376E0,9.882074843E0
6.301400729E0,1.881665289E-1,7.054757327E-2,9.908658981E0,9.910696565E0
6.306437864E0,2.193080187E-1,7.533853501E-2,9.860748291E0,9.863474477E0
6.311475000E0,2.097260207E-1,9.929358214E-2,9.894286156E0,9.897006757E0
6.316512135E0,2.097260207E-1,8.492057770E-2,9.911054611E0,9.913637073E0
6.321572031E0,1.977485269E-1,8.252506703E-2,9.913449287E0,9.915764804E0
6.326609218E0,1.953530163E-1,6.096558645E-2,9.908658981E0,9.910772039E0
6.331646302E0,1.809800267E-1,9.450256079E-2,9.882308006E0,9.884416828E0
6.336683489E0,2.001440227E-1,7.773404568E-2,9.918240547E0,9.920564287E0
6.341720573E0,1.905620247E-1,6.815206259E-2,9.908658981E0,9.910725574E0
6.346757708E0,1.977485269E-1,6.575655192E-2,9.887099266E0,9.889295238E0
6.351811041E0,2.193080187E-1,9.689807147E-2,9.889494896E0,9.892400848E0
6.356848229E0,2.097260207E-1,1.328305453E-1,9.932613373E0,9.935715242E0
6.361885312E0,2.097260207E-1,3.940605000E-2,9.937404633E0,9.939695603E0
6.366922500E0,1.953530163E-1,6.336104125E-2,9.882308006E0,9.884441762E0
6.371959635E0,2.001440227E-1,9.689807147E-2,9.872726440E0,9.875230338E0
6.376996718E0,1.881665289E-1,5.617456511E-2,9.901472092E0,9.903419198E0
6.382035052E0,1.953530163E-1,6.815206259E-2,9.884703636E0,9.886868740E0
6.387072239E0,2.121215165E-1,1.352260560E-1,9.875122070E0,9.878325644E0
6.392109375E0,2.145170271E-1,8.492057770E-2,9.901472092E0,9.904159664E0
6.397146510E0,1.833755225E-1,7.054757327E-2,9.887099266E0,9.889051291E0
6.402183593E0,2.025395185E-1,9.450256079E-2,9.911054611E0,9.913574355E0
6.407220729E0,2.264945209E-1,5.617456511E-2,9.879912376E0,9.882667854E0
6.412252135E0,2.217035294E-1,5.617456511E-2,9.918240547E0,9.920877158E0
6.417289323E0,1.977485269E-1,5.857007578E-2,9.918240547E0,9.920384594E0
6.422326406E0,2.240990251E-1,7.294308394E-2,9.870330811E0,9.873143946E0
6.427363593E0,1.881665289E-1,6.096558645E-2,9.903867722E0,9.905842685E0
6.432400677E0,2.097260207E-1,5.377905443E-2,9.887099266E0,9.889469606E0
6.437437864E0,2.073305249E-1,8.492057770E-2,9.867935181E0,9.870478316E0
6.442435052E0,2.240990251E-1,9.450256079E-2,9.891890526E0,9.894879953E0
6.447472187E0,1.905620247E-1,1.256440729E-1,9.911054611E0,9.913682657E0
6.452509323E0,2.169125229E-1,4.659258202E-2,9.899076462E0,9.901562337E0
6.457546458E0,2.145170271E-1,7.054757327E-2,9.913449287E0,9.916020940E0
6.462583593E0,1.977485269E-1,9.210705012E-2,9.913449287E0,9.915849180E0
6.467620729E0,2.073305249E-1,9.450256079E-2,9.889494896E0,9.892119388E0
6.472682552E0,2.288900167E-1,7.294308394E-2,9.865539551E0,9.868464012E0
6.477719687E0,2.169125229E-1,8.252506703E-2,9.865539551E0,9.868268949E0
6.482756823E0,1.905620247E-1,5.617456511E-2,9.863143921E0,9.865144574E0
6.487794010E0,2.240990251E-1,8.731608838E-2,9.903867722E0,9.906787588E0
6.492831093E0,2.049350291E-1,6.575655192E-2,9.889494896E0,9.891836613E0
6.497868281E0,2.025395185E-1,9.210705012E-2,9.870330811E0,9.872838309E0
6.502924062E0,1.953530163E-1,7.533853501E-2,9.918240547E0,9.920450305E0
6.507961198E0,1.953530163E-1,8.731608838E-2,9.915844917E0,9.918153423E0
6.512998333E0,2.217035294E-1,1.040845439E-1,9.896680832E0,9.899710982E0
6.518035468E0,1.761890203E-1,8.492057770E-2,9.894286156E0,9.896219107E0
6.523072552E0,2.025395185E-1,5.617456511E-2,9.896680832E0,9.898912533E0
6.528109739E0,2.217035294E-1,6.336104125E-2,9.877516747E0,9.880207698E0
6.533150781E0,2.169125229E-1,6.815206259E-2,9.899076462E0,9.901687257E0
6.538187968E0,2.121215165E-1,4.898803309E-2,9.903867722E0,9.906260203E0
6.543225052E0,2.097260207E-1,4.898803309E-2,9.891890526E0,9.894234837E0
6.548262239E0,2.264945209E-1,9.450256079E-2,9.894286156E0,9.897329389E0
6.553299323E0,1.905620247E-1,9.689807147E-2,9.918240547E0,9.920544273E0
6.558336510E0,2.025395185E-1,7.533853501E-2,9.915844917E0,9.918199362E0
6.563360000E0,1.737935245E-1,7.533853501E-2,9.903867722E0,9.905678974E0
6.568397135E0,1.953530163E-1,1.328305453E-1,9.918240547E0,9.921053488E0
6.573434218E0,2.073305249E-1,7.533853501E-2,9.899076462E0,9.901534055E0
6.578471406E0,2.049350291E-1,6.336104125E-2,9.908658981E0,9.910980567E0
6.583508489E0,2.217035294E-1,5.377905443E-2,9.896680832E0,9.899309882E0
6.588545625E0,2.001440227E-1,8.012955636E-2,9.913449287E0,9.915793218E0
6.593574895E0,2.097260207E-1,8.012955636E-2,9.884703636E0,9.887252992E0
6.598612031E0,2.169125229E-1,9.210705012E-2,9.918240547E0,9.921039779E0
6.603649166E0,1.977485269E-1,8.971153945E-2,9.882308006E0,9.884693428E0
