"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.672484815E1,-1.662785560E-2,5.931717902E-2,5.133442581E-2,8.018875596E-2
2.673492159E1,-1.484794728E-2,1.783430949E-2,-5.640714243E-2,6.099417883E-2
2.674499498E1,-4.737837985E-2,-6.392850773E-4,-7.497592270E-2,8.869333993E-2
2.675506367E1,-4.604364932E-2,-1.545423991E-3,-1.278674155E-1,1.359135090E-1
2.676513706E1,-2.710311115E-2,-2.474174835E-2,-1.669232547E-1,1.709096420E-1
2.677521045E1,6.015119725E-4,-7.974936068E-2,-1.251859814E-1,1.484313049E-1
2.678528357E1,2.509890310E-2,-6.705593318E-2,-6.972904503E-2,9.994294789E-2
2.679535701E1,6.541428715E-2,2.381731989E-3,-3.752578748E-3,6.556510854E-2
2.680543045E1,9.260556847E-2,6.941688806E-2,2.294858918E-2,1.179878528E-1
2.681551388E1,1.190222204E-1,8.427922428E-2,7.306056097E-3,1.460227895E-1
2.682558732E1,1.164847761E-1,7.975684106E-2,-1.554817893E-2,1.420267673E-1
2.683566076E1,4.791089520E-2,5.325851589E-2,-3.037310950E-2,7.781034105E-2
2.684573571E1,-4.240875132E-3,-4.171646759E-2,-4.419630021E-2,6.092258729E-2
2.685580909E1,-7.169158012E-2,-6.699608266E-2,7.393760141E-3,9.840134878E-2
2.686588253E1,-8.682873100E-2,-5.615649745E-2,8.812075853E-2,1.358604019E-1
2.687596315E1,-4.472039267E-2,-5.300496519E-2,1.788759530E-1,1.918490198E-1
2.688603654E1,-3.048034851E-3,-5.240558460E-2,1.574989855E-1,1.660167650E-1
2.689610992E1,2.659501880E-2,-4.918338358E-2,1.257749796E-1,1.376431827E-1
2.690619065E1,-2.204551548E-2,-2.705032192E-2,8.664724231E-2,9.341022036E-2
2.691626404E1,-7.233684510E-2,2.491466003E-3,8.385275304E-2,1.107705320E-1
2.692633748E1,-7.315371931E-2,3.031408414E-2,3.289117943E-3,7.925420268E-2
2.693638946E1,-2.848699875E-2,4.518057778E-2,-6.607040763E-2,8.495935776E-2
2.694646284E1,8.988647460E-5,2.812023275E-2,-6.069218367E-2,6.689018410E-2
2.695653623E1,-2.610043436E-2,5.790643021E-2,9.910000116E-2,1.177081032E-1
2.696661138E1,-6.029304489E-2,6.210542470E-2,2.642163634E-1,2.780334903E-1
2.697668477E1,-3.107037768E-2,9.435316175E-2,3.660468161E-1,3.792863814E-1
2.698675820E1,6.429325324E-3,1.649987251E-1,3.415428400E-1,3.793645042E-1
2.699682420E1,2.152474783E-2,1.400051117E-1,3.520806730E-1,3.795069780E-1
2.700689763E1,4.110191762E-2,1.984710097E-1,2.223955691E-1,3.008984853E-1
2.701697102E1,8.235804737E-2,2.372587323E-1,4.844891652E-2,2.557769566E-1
2.702707555E1,8.309470117E-2,2.551545799E-1,-1.238749921E-1,2.955564289E-1
2.703714899E1,9.536258876E-2,2.775320411E-1,-2.530509233E-1,3.874955832E-1
2.704722237E1,8.306331933E-2,2.114071697E-1,-2.171395421E-1,3.142325368E-1
2.705729352E1,6.885761768E-2,1.138043851E-1,-1.457254142E-1,1.973035882E-1
2.706736690E1,1.337770652E-2,2.129426226E-2,4.053932056E-2,4.770581881E-2
2.707744034E1,-1.075727046E-1,-3.147543967E-2,1.744225770E-1,2.073302328E-1
2.708750643E1,-1.415221095E-1,-8.022987098E-2,2.167745978E-1,2.710287179E-1
2.709757987E1,-1.383973807E-1,-7.943844050E-2,1.752318591E-1,2.370031756E-1
2.710765331E1,-7.298979163E-2,-2.614667825E-2,-1.191946678E-2,7.844254046E-2
2.711771920E1,-5.856161565E-2,1.157613192E-2,-1.977809966E-1,2.065933016E-1
2.712779258E1,-3.804785386E-2,1.811113767E-2,-2.745114267E-1,2.777268008E-1
2.713786602E1,3.133245045E-3,4.207726568E-2,-3.512377143E-1,3.537629792E-1
2.714794362E1,1.599875279E-2,2.191359550E-2,-2.662942708E-1,2.676729430E-1
2.715801706E1,1.648819447E-2,-3.228846937E-3,-9.234344214E-2,9.385945512E-2
2.716809044E1,1.412693318E-2,5.988663435E-2,1.120752394E-1,1.278547555E-1
2.717815591E1,-5.204738677E-2,4.946354032E-2,2.028903067E-1,2.152209303E-1
2.718822935E1,-9.200707078E-2,3.050695173E-2,2.676077485E-1,2.846223502E-1
2.719830274E1,-1.034468710E-1,-8.528512903E-3,3.333323002E-1,3.491194824E-1
2.720836753E1,-9.007955343E-2,-2.435185760E-2,3.117977977E-1,3.254615270E-1
2.721844091E1,-1.440386623E-1,-1.164346840E-2,2.587583363E-1,2.963757467E-1
2.722851430E1,-1.386172175E-1,3.835710883E-2,1.667041779E-1,2.201733038E-1
2.723859196E1,-1.127784327E-1,8.995132893E-2,7.303146645E-3,1.444422113E-1
2.724866534E1,-6.188865751E-3,1.515646130E-1,-1.265830249E-1,1.975687125E-1
2.725873878E1,1.418506354E-1,2.040516585E-1,-1.647651494E-1,2.981714885E-1
2.726884867E1,1.679551154E-1,1.734382957E-1,-7.595937699E-2,2.530999608E-1
2.727892211E1,1.826032847E-1,1.190982386E-1,-2.151913568E-2,2.190694484E-1
2.728899550E1,1.011995971E-1,5.921243504E-2,-2.920676768E-2,1.208325544E-1
2.729906045E1,9.114904329E-3,5.497519393E-3,-1.620034873E-2,1.938441383E-2
2.730913388E1,-7.127311826E-2,-6.893305480E-2,2.979243360E-2,1.035336300E-1
2.731920727E1,-1.112823635E-1,-1.426295750E-2,8.413332701E-2,1.402341367E-1
2.732928091E1,-6.314685941E-2,3.153280169E-2,9.156491607E-2,1.156113199E-1
2.733935430E1,2.942623384E-2,7.081765682E-2,1.174156461E-2,7.758162214E-2
2.734942774E1,8.033616841E-2,6.311049312E-2,-2.040308900E-2,1.041783103E-1
2.735949487E1,1.183649078E-1,6.147611886E-2,-3.203283995E-2,1.371702133E-1
2.736956831E1,8.935412019E-2,3.632203490E-2,-9.886390716E-2,1.381214001E-1
2.737964170E1,3.495326638E-2,2.222284675E-2,-1.526083350E-1,1.581293447E-1
2.738974784E1,-1.468547527E-2,-4.250539467E-3,-1.867818236E-1,1.874064564E-1
2.739982123E1,-5.484488606E-2,5.142379180E-2,-1.884814501E-1,2.029227067E-1
2.740989466E1,-7.075842470E-2,1.091356948E-1,-1.162721664E-1,1.744608014E-1
2.741992102E1,-4.341402650E-2,7.076944411E-2,2.975876257E-2,8.819680190E-2
2.742999446E1,4.249926284E-2,1.078271940E-1,1.766758710E-1,2.112989695E-1
2.744006784E1,1.244582757E-1,6.915169209E-2,2.278748006E-1,2.686982390E-1
2.745019800E1,1.190840006E-1,1.967983879E-2,2.646956146E-1,2.909159047E-1
2.746027143E1,3.967038170E-2,3.464193642E-2,2.494246811E-1,2.549244485E-1
2.747034482E1,-6.997875124E-2,3.279308230E-2,1.657273918E-1,1.828605487E-1
2.748037107E1,-1.623712480E-1,5.578157492E-3,5.720895156E-2,1.722451804E-1
2.749044446E1,-1.741367131E-1,5.693710875E-3,-1.984568685E-2,1.753563928E-1
2.750051784E1,-1.469869465E-1,5.632193293E-3,-3.338913620E-2,1.508367278E-1
2.751057503E1,-5.745356530E-2,-8.808666840E-3,-3.083033673E-2,6.579524634E-2
2.752064852E1,3.581617773E-2,3.254035860E-2,4.980479926E-2,6.944200137E-2
2.753072196E1,7.436261326E-2,7.896958292E-2,1.341122836E-1,1.724879645E-1
2.754080430E1,5.927540734E-2,3.862977773E-2,1.739487350E-1,1.877871030E-1
2.755087774E1,1.327857189E-2,3.701867908E-2,1.960235983E-1,1.999298731E-1
2.756095117E1,-8.733017021E-4,2.263185754E-2,1.289759874E-1,1.309494901E-1
2.757103446E1,1.084810309E-2,-6.361261010E-3,-4.926817957E-3,1.350631399E-2
2.758110795E1,-3.193516051E-3,-2.149294876E-2,-9.808702767E-2,1.004649709E-1
2.759118138E1,-2.629267797E-2,2.187868021E-2,-1.216491386E-1,1.263665086E-1
2.760124737E1,1.350895036E-4,8.951404691E-2,-1.619448811E-1,1.850376377E-1
2.761132076E1,4.578245804E-2,7.952657342E-2,-8.030509949E-2,1.219402245E-1
2.762139425E1,5.862728506E-2,1.077199504E-1,-1.376333460E-2,1.234105978E-1
2.763159696E1,1.392086968E-2,9.383607656E-2,4.048154503E-2,1.031394947E-1
2.764167039E1,-1.326371077E-2,4.061830044E-2,9.307167679E-2,1.024114709E-1
2.765174383E1,-5.931333080E-2,4.564113170E-2,7.329457998E-2,1.047534227E-1
2.766171393E1,-1.000865698E-1,1.928995177E-2,9.921514243E-2,1.422429899E-1
2.767178732E1,-5.338321626E-2,4.374156892E-2,1.656904072E-1,1.794892856E-1
2.768186081E1,4.124324024E-2,8.465664089E-2,9.738872945E-2,1.354707213E-1
2.769196097E1,8.016575128E-2,1.109729037E-1,8.259746432E-2,1.598870668E-1
2.770203440E1,6.550032645E-2,1.378378570E-1,5.574624240E-2,1.624721857E-1
2.771210784E1,4.291284457E-2,7.985161990E-2,1.867352612E-2,9.255535645E-2
2.772215190E1,4.216029122E-2,3.873868287E-2,8.703172207E-2,1.041762754E-1
2.773222529E1,1.185940392E-2,4.218782857E-2,8.138581365E-2,9.243434970E-2
2.774229873E1,-1.255449140E-3,1.488062833E-2,9.518697113E-2,9.635127775E-2
2.775240045E1,-8.364118985E-4,6.969787180E-3,8.673743904E-2,8.702103682E-2
2.776247383E1,1.376749109E-2,6.546645425E-3,7.390476763E-2,7.546069875E-2
2.777254732E1,1.266947296E-2,6.608163007E-3,1.915652305E-2,2.389886480E-2
2.778258617E1,-1.391619351E-2,5.660458002E-3,-3.380978480E-2,3.699733470E-2
2.779265956E1,-5.897862464E-2,5.354283005E-2,-4.967802390E-2,9.387874559E-2
2.780273305E1,-8.620113134E-2,6.663196534E-2,-4.887995496E-2,1.194140019E-1
2.781282003E1,-5.212895945E-2,7.681812346E-2,-1.768217655E-3,9.285245876E-2
2.782289352E1,1.528828684E-2,3.611836210E-2,5.236027390E-2,6.542068540E-2
2.783296690E1,4.755358398E-2,1.157114282E-2,4.693134129E-2,6.780697229E-2
2.784303503E1,2.014205419E-2,5.279796943E-2,8.721835911E-2,1.039248290E-1
2.785310841E1,-1.903130673E-2,5.860058218E-2,1.196838990E-1,1.346122377E-1
2.786318190E1,-5.146078765E-3,7.150433213E-2,5.269322172E-2,8.897149686E-2
2.787325826E1,-4.713480826E-3,7.781571150E-2,-3.165334091E-2,8.413938345E-2
2.788333175E1,9.052244015E-3,6.324017793E-2,-9.829944372E-2,1.172349942E-1
2.789340513E1,-1.543906797E-2,4.279968143E-2,-6.038459018E-2,7.560738245E-2
2.790344446E1,-4.225204512E-2,1.575683989E-2,-3.337084875E-2,5.609925905E-2
2.791351784E1,-3.625958413E-2,4.395189229E-3,1.870178990E-2,4.103452297E-2
2.792359128E1,-1.173157841E-1,5.007040687E-3,1.540968120E-1,1.937366541E-1
2.793369253E1,-1.148529947E-1,6.779165566E-2,1.443229765E-1,1.965096448E-1
2.794376602E1,-2.010848932E-2,1.486109346E-1,6.385078281E-2,1.629922811E-1
2.795383940E1,3.869618103E-2,1.287531853E-1,3.079001606E-2,1.379231751E-1
2.796395612E1,1.054704040E-1,1.136048734E-1,-7.610069960E-2,1.726887080E-1
2.797402951E1,7.808360457E-2,1.003345102E-1,-8.564134687E-2,1.532922162E-1
2.798410294E1,2.288925461E-2,8.619458228E-2,-3.049240261E-2,9.425078572E-2
2.799415050E1,7.365599275E-3,4.327935353E-2,-4.617982777E-4,4.390407444E-2
2.800422393E1,7.618008647E-3,4.395937175E-2,8.027599752E-2,9.184060212E-2
2.801429737E1,5.513833836E-3,4.043208435E-2,1.600764841E-1,1.651957523E-1
2.802434404E1,4.675738513E-2,1.321300119E-2,1.601051688E-1,1.673155747E-1
2.803441748E1,6.362700462E-2,1.853095554E-2,1.095912606E-1,1.280704354E-1
2.804449097E1,5.060286447E-2,1.708612032E-2,2.888421528E-3,5.348764698E-2
2.805456086E1,6.798359007E-2,3.580079600E-2,-5.397387221E-2,9.389698821E-2
2.806463430E1,9.595449269E-2,3.434848040E-2,-1.197740957E-1,1.572670238E-1
2.807470779E1,6.075879186E-2,6.215613708E-2,-1.149499491E-1,1.441128272E-1
2.808479789E1,7.590767741E-2,4.839612544E-2,-6.001507491E-2,1.081941295E-1
2.809487133E1,6.664542109E-2,4.901795462E-2,4.655059800E-2,9.492802642E-2
2.810494472E1,5.454878137E-2,4.918422177E-2,2.508416772E-1,2.613736870E-1
2.811500784E1,7.070231438E-2,5.331504717E-2,3.040902019E-1,3.167209535E-1
2.812508123E1,-2.036521025E-2,1.133587956E-2,3.336706758E-1,3.344837273E-1
2.813515472E1,-3.758735582E-2,-1.906216703E-2,3.536938429E-1,3.561958872E-1
2.814521498E1,-4.488156363E-2,-2.248388156E-2,3.189188838E-1,3.228453719E-1
2.815528836E1,1.560086291E-2,4.078206420E-2,4.105141759E-2,5.993148229E-2
2.816536185E1,5.187493935E-2,1.040347144E-1,3.612251580E-2,1.217335914E-1
2.817544034E1,1.334751844E-1,2.402124107E-1,2.655236125E-1,3.821261780E-1
2.818551373E1,1.862966418E-1,2.214196026E-1,3.296537399E-1,4.386395644E-1
2.819558722E1,9.220357239E-2,7.337978482E-2,1.909749955E-1,2.244048584E-1
2.820568071E1,-6.811825931E-2,2.614002675E-2,-8.276206255E-2,1.103311255E-1
2.821575420E1,-2.277835608E-1,3.117450280E-3,-2.559846342E-1,3.426706903E-1
2.822582758E1,-3.488880694E-1,-1.602784963E-3,-4.504262209E-1,5.697448853E-1
2.823589253E1,-4.562442303E-1,-1.902309619E-2,-7.142855525E-1,8.477762242E-1
2.824596597E1,-5.032135844E-1,2.061923221E-2,-8.200094700E-1,9.623225006E-1
2.825603940E1,-3.903301954E-1,4.849588871E-2,-7.521580458E-1,8.487939906E-1
2.826611946E1,-1.461565644E-1,1.053481996E-1,-5.107970834E-1,5.416397741E-1
2.827619284E1,7.180069387E-2,1.182594299E-1,-1.644604653E-1,2.149136502E-1
2.828626633E1,1.953420341E-1,1.223661527E-1,-7.524070144E-2,2.424729856E-1
2.829631367E1,1.142049730E-1,5.148198456E-2,-5.971663073E-2,1.387776876E-1
2.830638716E1,-8.412064612E-2,2.878196351E-2,-1.064559296E-1,1.386994934E-1
2.831646060E1,-2.180798799E-1,-3.707687370E-3,-1.857700944E-1,2.865014990E-1
2.832654076E1,-2.956953347E-1,-2.679926530E-2,-2.867044210E-1,4.127388480E-1
2.833661425E1,-2.612438798E-1,-8.903271705E-2,-2.926529050E-1,4.022697009E-1
2.834668768E1,-3.160609305E-1,-1.109496355E-1,-1.374766380E-1,3.620830835E-1
2.835678362E1,-8.786117285E-2,9.290833026E-3,5.157010630E-2,1.023004454E-1
2.836685706E1,2.366264164E-1,1.240828261E-1,1.511344016E-1,3.069694057E-1
2.837693050E1,3.854607642E-1,1.857443303E-1,2.898035645E-1,5.167853161E-1
2.838699440E1,3.334271908E-1,1.233213469E-1,4.587149322E-1,5.803457893E-1
2.839706784E1,8.102554083E-2,6.091331318E-2,5.058245659E-1,5.158818290E-1
2.840714123E1,-1.297007948E-1,-1.264188290E-1,4.340874851E-1,4.703572697E-1
2.841719878E1,-2.589249313E-1,-1.102762669E-1,3.499570489E-1,4.490800721E-1
2.842727216E1,-3.104014099E-1,-6.052009994E-4,2.813926637E-1,4.189644767E-1
2.843734560E1,-1.611187607E-1,5.342810601E-2,2.819592357E-1,3.291121817E-1
2.844754341E1,-6.932970136E-2,9.249432385E-2,3.656814694E-1,3.835162898E-1
2.845761685E1,-8.064635843E-2,8.353269845E-2,3.521712720E-1,3.708182192E-1
2.846769029E1,-4.528355971E-2,5.174884200E-2,2.761811316E-1,2.846130020E-1
2.847765899E1,8.286473900E-2,5.227423459E-2,1.484862268E-1,1.778969368E-1
2.848773242E1,1.462935209E-1,6.063648313E-2,7.376718521E-2,1.747002432E-1
2.849780581E1,8.693809807E-2,1.109305099E-1,-6.634723395E-2,1.557747296E-1
2.850789857E1,1.118368581E-1,1.328831762E-1,-2.494479716E-1,3.039567599E-1
2.851797196E1,3.825153038E-2,1.187864840E-1,-2.898438871E-1,3.155675637E-1
2.852804544E1,-4.470860213E-2,1.878616959E-2,-2.692924142E-1,2.736241649E-1
2.853810159E1,-5.066698417E-2,-3.637856571E-3,-1.452382505E-1,1.538652875E-1
2.854817508E1,3.127841745E-3,-4.060998559E-3,1.872423664E-2,1.941319502E-2
2.855824857E1,1.198825892E-2,5.661289208E-3,1.526070833E-1,1.531818867E-1
2.856831914E1,6.412563473E-2,3.368176147E-2,2.326740026E-1,2.436878117E-1
2.857839263E1,7.771262527E-2,7.743746042E-2,1.302441508E-1,1.702919587E-1
2.858846612E1,7.596020401E-2,-5.849998910E-3,6.421614438E-2,9.963878903E-2
2.859853836E1,1.902517490E-2,-1.166591421E-2,-6.350038201E-2,6.730786989E-2
2.860861185E1,1.800223626E-2,4.020429775E-2,-1.822498739E-1,1.874979536E-1
2.861868534E1,2.776556835E-2,3.702117503E-2,-2.114416808E-1,2.164464797E-1
2.862876357E1,2.598145232E-2,2.157608047E-2,-1.680833399E-1,1.714426209E-1
2.863883706E1,1.035533752E-2,3.291362152E-2,-2.871088497E-2,4.488712970E-2
2.864891055E1,1.086504012E-2,3.481401876E-2,1.182532012E-1,1.237492812E-1
2.865898742E1,2.132388018E-2,4.471670464E-2,1.567616016E-1,1.644034406E-1
2.866906097E1,-3.490920644E-3,6.914088503E-3,2.205907702E-1,2.207267067E-1
2.867913446E1,-7.368664443E-2,-1.839212514E-2,1.987923235E-1,2.128059673E-1
2.868920779E1,-8.357353508E-2,-4.347637296E-2,1.825716048E-1,2.054437190E-1
2.869928128E1,-7.276887447E-2,-8.560934104E-3,1.047712639E-1,1.278499762E-1
2.870935482E1,-7.037539780E-2,1.872880943E-2,3.705900162E-2,8.171189950E-2
2.871942451E1,-7.312685996E-2,4.187026247E-2,-3.625428304E-2,9.173347026E-2
2.872949800E1,-7.170800865E-2,6.809341908E-2,-6.165485084E-2,1.165335697E-1
2.873957149E1,-5.213893950E-2,7.725955546E-2,-2.638942376E-2,9.687058175E-2
2.874974055E1,-1.198399812E-2,3.610755503E-2,5.563983694E-2,6.740299100E-2
2.875981409E1,1.110996865E-2,3.876445349E-3,1.369021982E-1,1.374069507E-1
2.876988758E1,5.070355907E-2,4.936377984E-3,1.214072257E-1,1.316621935E-1
2.877984550E1,5.572317541E-2,-2.220455790E-3,1.098327488E-1,1.231796875E-1
2.878991904E1,1.045800629E-3,2.543506771E-2,1.364017427E-1,1.387568801E-1
2.879999253E1,1.122385962E-3,3.926740214E-2,4.075213894E-2,5.660322826E-2
2.881009670E1,1.619089209E-2,3.830805793E-2,-8.008438349E-2,9.023946347E-2
2.882017024E1,-1.972545870E-2,2.904382907E-2,-1.194070652E-1,1.244615802E-1
2.883024367E1,-4.480794072E-2,1.466032863E-2,-7.694988698E-2,9.024390225E-2
2.884028763E1,-6.185187399E-2,1.268843748E-2,-4.466724023E-2,7.734218197E-2
2.885036112E1,-7.306077331E-2,-1.365193725E-2,3.615119681E-2,8.265083798E-2
2.886043461E1,-2.773647197E-2,-3.222612292E-2,9.184257686E-2,1.012071826E-1
2.887054029E1,-2.645063028E-2,-1.689824276E-2,2.120660096E-1,2.143762554E-1
2.888061383E1,1.199677959E-2,1.775117591E-2,1.321599334E-1,1.338853053E-1
2.889068727E1,8.039581776E-2,5.841519684E-2,3.717663139E-2,1.061033678E-1
2.890077097E1,5.868350714E-2,7.654794306E-2,-5.946473777E-2,1.133110614E-1
2.891084451E1,4.519658536E-2,1.154321134E-1,-1.381308883E-1,1.856002329E-1
2.892091800E1,4.918609280E-3,7.308217138E-2,-1.828862578E-1,1.970090855E-1
2.893097826E1,-2.210615017E-2,5.866459012E-2,-8.627148718E-2,1.066442005E-1
2.894105170E1,-2.052020095E-2,5.915590376E-2,2.224986441E-2,6.644965058E-2
2.895112524E1,-3.418169543E-2,6.107375771E-2,8.738587052E-2,1.119583965E-1
2.896116315E1,-3.274538368E-2,7.434661686E-2,2.307125181E-1,2.445975176E-1
2.897123670E1,-1.904304698E-2,4.952006787E-2,2.542700469E-1,2.597462830E-1
2.898131018E1,5.914010573E-3,7.175123319E-3,1.944150031E-1,1.946372301E-1
2.899143216E1,-2.162388153E-2,3.519310057E-2,1.250700206E-1,1.317142992E-1
2.900150565E1,-5.665840954E-2,2.764970250E-2,1.169746220E-1,1.328824428E-1
2.901157920E1,-1.674652658E-2,2.675935999E-2,9.089986235E-2,9.622522785E-2
2.902160591E1,4.275936261E-2,3.961572424E-2,4.950885102E-2,7.647806893E-2
2.903167940E1,1.218087524E-1,6.499759108E-2,-1.629054733E-2,1.390231669E-1
2.904175289E1,1.413028985E-1,8.249770105E-2,-4.645000398E-2,1.700881615E-1
2.905191643E1,7.152708620E-2,8.051250875E-2,-1.254649013E-1,1.653476023E-1
2.906198998E1,-7.352610119E-3,3.243810683E-2,-8.664308488E-2,9.280795122E-2
2.907206347E1,-3.175341338E-2,-8.749643341E-3,-8.559270948E-2,9.171121761E-2
2.908207560E1,-6.053236127E-2,-3.702284023E-2,-6.803730875E-2,9.830530424E-2
2.909214914E1,-2.946696989E-2,-8.511054330E-3,-4.199787229E-2,5.200540008E-2
2.910222258E1,-2.469165996E-2,-6.834282074E-3,-2.765801735E-3,2.576887933E-2
2.911236143E1,-1.048304979E-2,-5.534097552E-3,6.346005946E-2,6.455772390E-2
2.912243492E1,2.480710857E-2,4.308648780E-2,1.458455324E-1,1.540868502E-1
2.913250841E1,9.218756855E-2,5.780500546E-2,1.440241188E-1,1.805073772E-1
2.914249649E1,9.163879603E-2,8.619625121E-2,9.865815192E-2,1.598777458E-1
2.915257003E1,9.586054832E-3,5.857148394E-2,3.107848391E-2,6.699539790E-2
2.916264352E1,-6.204629689E-2,4.077957198E-2,-4.232250527E-2,8.546292121E-2
2.917275029E1,-1.409863681E-1,4.017769545E-2,-8.172083646E-2,1.678383100E-1
2.918282383E1,-1.696694046E-1,-4.433429800E-3,-9.811156243E-2,1.960439768E-1
2.919289727E1,-1.674471796E-1,9.272543713E-3,-7.055371255E-2,1.819405517E-1
2.920295623E1,-1.128595918E-1,1.142732520E-2,1.064713113E-2,1.139352124E-1
2.921302972E1,-3.276595846E-2,2.560382709E-2,1.184269413E-1,1.255153554E-1
2.922310320E1,3.920962289E-2,2.056768909E-2,1.578186303E-1,1.639120021E-1
2.923318123E1,7.652311027E-2,1.024701670E-1,1.023487970E-1,1.638023131E-1
2.924325472E1,6.466433406E-2,9.721872211E-2,1.265726332E-2,1.174442946E-1
2.925332826E1,6.257366389E-2,8.221589029E-2,-8.098387718E-2,1.312756809E-1
2.926337753E1,4.262666032E-2,5.842101574E-2,-1.075183675E-1,1.295771839E-1
2.927345102E1,2.782708779E-2,4.420627281E-2,-6.597729772E-2,8.415191730E-2
2.928352451E1,-2.413301170E-2,3.140727058E-2,1.498204935E-2,4.234714514E-2
2.929366795E1,-3.748442978E-2,3.274569660E-2,4.022175446E-2,6.399337976E-2
2.930374149E1,-2.171844244E-2,-1.955264714E-3,7.207378000E-2,7.530035568E-2
2.931381498E1,4.577715695E-2,-1.372260042E-2,1.372234970E-1,1.453070748E-1
2.932385826E1,6.199828908E-2,2.433440089E-2,1.866737604E-1,1.981995049E-1
2.933393180E1,7.450684905E-2,5.283038691E-2,1.845484674E-1,2.059137129E-1
2.934400529E1,2.987681143E-2,2.797391964E-3,8.171958476E-2,8.705480915E-2
2.935405873E1,-3.673613816E-2,-1.074065454E-2,-1.345948689E-2,4.057170559E-2
2.936413222E1,-1.021499038E-1,3.784916922E-2,-8.304305375E-2,1.369792365E-1
2.937420570E1,-1.398062110E-1,2.372670546E-2,-1.497469246E-1,2.062349985E-1
2.938425951E1,-1.102774069E-1,3.161759675E-2,-9.697805345E-2,1.502182470E-1
2.939433300E1,-5.571693927E-2,5.910352990E-2,-4.285496101E-2,9.183764071E-2
2.940440649E1,4.383634031E-2,6.075120717E-2,6.170888618E-2,9.705833575E-2
2.941451102E1,1.362926364E-1,8.928294480E-2,1.000285819E-1,1.911879812E-1
2.942458451E1,8.047946543E-2,1.088663489E-1,1.697297841E-1,2.171106305E-1
2.943465805E1,7.870449126E-2,6.936451048E-2,2.081804127E-1,2.331199615E-1
2.944471227E1,2.051593922E-2,4.736528918E-2,1.177843288E-1,1.285982989E-1
2.945482477E1,-1.962985471E-2,2.012708969E-2,2.257657424E-2,3.605735209E-2
2.946489446E1,-5.176952109E-2,2.104902407E-3,-6.438739598E-2,8.264533071E-2
2.947496789E1,-1.045939848E-1,1.438433025E-2,-8.926589787E-2,1.382577706E-1
2.948504143E1,-7.938078046E-2,1.009887643E-2,-6.683480740E-2,1.042601894E-1
2.949511492E1,1.638822816E-2,3.646751493E-2,-6.542114913E-2,7.667059685E-2
2.950514055E1,7.323036343E-2,5.569262058E-2,-6.904819608E-2,1.150304633E-1
2.951521404E1,7.129670680E-2,5.480809882E-2,-5.445811152E-2,1.051324593E-1
2.952528758E1,6.150168180E-2,1.155576408E-1,-3.151035309E-2,1.346437060E-1
2.953536071E1,4.787987843E-2,6.135889888E-2,-5.918416753E-2,9.777608561E-2
2.954543420E1,1.937973313E-2,3.152282536E-2,-4.183160514E-2,5.584931301E-2
2.955550768E1,-4.649967700E-2,3.376156837E-2,2.327363752E-2,6.199778757E-2
2.956561685E1,-7.575257868E-2,2.032577526E-3,9.330818802E-2,1.202040037E-1
2.957569039E1,-3.260468319E-2,5.031148903E-3,1.164263710E-1,1.210102380E-1
2.958576388E1,-6.005975418E-3,6.633269042E-2,1.331496239E-1,1.488788766E-1
2.959581998E1,-1.997734793E-2,8.149680495E-2,1.443537325E-1,1.669695293E-1
2.960589347E1,2.732912824E-2,1.147828475E-1,1.746279299E-1,2.107531666E-1
2.961596696E1,8.105962723E-2,1.155027822E-1,9.166965634E-2,1.682702640E-1
2.962602737E1,3.479334339E-2,7.443556935E-2,5.006916076E-2,9.621928906E-2
2.963610081E1,-3.257901594E-2,3.425703570E-2,4.917632043E-2,6.821471444E-2
